Seq,DateListed,身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
44366,20230213,山地原住民,苗栗縣,女,3580,7,2872,207,241,10,1,18,54,12,0,0,89,0,40,1,0,28
44403,20230213,山地原住民,彰化縣,男,1362,17,188,473,473,39,0,22,5,6,0,0,69,0,56,0,1,13
44404,20230213,山地原住民,彰化縣,女,1815,25,343,596,592,46,0,31,5,5,1,0,90,0,56,2,7,16
44457,20230213,山地原住民,南投縣,男,13947,0,2835,179,7123,31,2,114,8,2,0,0,61,0,3581,8,0,3
44458,20230213,山地原住民,南投縣,女,13719,7,2987,264,6838,43,1,149,11,3,1,0,86,0,3318,4,4,3
44485,20230213,山地原住民,雲林縣,男,549,5,106,151,150,24,0,13,4,6,0,0,67,0,15,0,0,8
44486,20230213,山地原住民,雲林縣,女,815,5,194,223,216,34,1,32,0,4,0,0,70,0,23,2,0,11
44527,20230213,山地原住民,嘉義縣,男,2444,2,78,108,156,5,0,2031,4,0,0,0,26,0,14,2,0,18
44528,20230213,山地原住民,嘉義縣,女,2612,0,128,173,197,12,2,1993,4,1,0,0,46,0,25,2,1,28
44565,20230213,山地原住民,屏東縣,男,27802,130,200,23671,329,2983,1,31,7,4,1,0,102,0,24,9,6,304
44566,20230213,山地原住民,屏東縣,女,28365,150,325,23780,524,3104,4,36,13,12,0,0,132,0,31,14,5,235
44633,20230213,山地原住民,臺東縣,男,11558,24,224,4303,4270,266,7,17,9,2130,0,0,93,0,18,1,3,193
44634,20230213,山地原住民,臺東縣,女,11424,56,318,4119,4219,291,12,34,11,2100,0,0,138,0,22,1,3,100
44667,20230213,山地原住民,花蓮縣,男,18523,37,1177,291,4272,18,3,9,14,8,0,0,11672,1,498,1,0,522
44668,20230213,山地原住民,花蓮縣,女,18477,60,1506,382,4079,35,7,20,10,17,0,1,11605,1,462,3,0,289
44695,20230213,山地原住民,澎湖縣,男,163,0,47,55,31,4,0,1,1,1,0,0,11,0,9,1,2,0
44696,20230213,山地原住民,澎湖縣,女,173,0,51,52,43,5,0,5,1,0,0,0,8,0,7,0,1,0
44709,20230213,山地原住民,基隆市,男,661,12,285,91,115,13,0,9,4,7,0,0,100,0,18,0,0,7
44710,20230213,山地原住民,基隆市,女,852,22,384,114,145,9,0,20,3,6,0,0,120,0,17,0,0,12
44725,20230213,山地原住民,新竹市,男,878,1,487,114,89,11,0,5,49,2,0,0,88,0,18,0,0,14
44726,20230213,山地原住民,新竹市,女,1378,3,815,164,116,22,0,18,74,5,0,0,110,0,25,0,0,26
44733,20230213,山地原住民,嘉義市,男,354,1,26,51,66,6,0,173,4,0,0,0,12,0,14,0,0,1
44734,20230213,山地原住民,嘉義市,女,467,0,66,74,77,6,0,213,1,0,0,0,17,0,12,0,0,1
44741,20230213,山地原住民,金門縣,男,291,3,60,84,63,8,0,12,0,0,0,0,44,0,7,0,3,7
44742,20230213,山地原住民,金門縣,女,263,1,73,71,67,10,0,6,1,0,0,0,24,0,7,0,2,1
44755,20230213,山地原住民,連江縣,男,90,0,25,24,18,3,0,2,0,0,0,0,15,0,3,0,0,0
44756,20230213,山地原住民,連江縣,女,64,0,17,14,7,1,0,2,1,2,0,0,17,0,2,0,0,1
44765,20230313,不分平地山地,新北市,男,26803,16186,3466,2154,1728,249,646,101,228,37,21,136,962,43,153,9,0,684
44766,20230313,不分平地山地,新北市,女,31195,17843,4470,2621,2082,310,797,147,335,53,28,164,1317,21,212,8,0,787
44825,20230313,不分平地山地,臺北市,男,7256,3548,1217,768,466,110,221,69,92,20,8,26,370,14,101,0,1,225
44826,20230313,不分平地山地,臺北市,女,9729,4540,1722,982,638,143,282,112,103,35,20,24,559,22,160,1,1,385
44851,20230313,不分平地山地,桃園市,男,38452,18846,10537,2989,2171,251,646,102,528,53,16,106,1250,84,247,0,1,625
44852,20230313,不分平地山地,桃園市,女,42115,19684,11646,3621,2822,302,683,116,670,85,18,84,1407,61,310,1,4,601
44879,20230313,不分平地山地,臺中市,男,17048,5357,4447,3223,2130,203,375,118,103,41,68,19,341,9,431,5,10,168
44880,20230313,不分平地山地,臺中市,女,19992,5817,5188,3747,2824,247,437,185,136,56,106,38,477,7,521,8,12,186
44939,20230313,不分平地山地,臺南市,男,3780,1234,291,1157,503,100,174,46,14,11,8,10,149,6,33,2,0,42
44940,20230313,不分平地山地,臺南市,女,5146,1662,459,1506,708,138,223,70,24,12,11,10,188,6,56,2,5,66
45015,20230313,不分平地山地,高雄市,男,17235,4876,645,4175,4679,1300,405,258,27,19,7,20,334,5,81,192,182,30
45016,20230313,不分平地山地,高雄市,女,19485,5547,900,5207,4713,1364,489,314,53,29,9,19,351,9,119,176,156,30
45095,20230313,不分平地山地,宜蘭縣,男,8809,1077,6971,133,123,27,42,14,13,0,2,9,245,5,24,1,1,122
45096,20230313,不分平地山地,宜蘭縣,女,9256,1388,6799,219,221,27,72,17,25,4,2,13,342,3,35,1,1,87
45121,20230313,不分平地山地,新竹縣,男,10938,987,8295,274,169,44,73,16,778,10,5,3,115,7,37,0,0,125
45122,20230313,不分平地山地,新竹縣,女,11305,1189,8138,383,286,39,77,24,802,13,4,6,170,8,49,0,2,115
45149,20230313,不分平地山地,苗栗縣,男,5642,707,3131,201,162,12,47,6,1211,8,7,5,59,0,31,2,0,53
45150,20230313,不分平地山地,苗栗縣,女,5893,876,3143,258,250,15,52,20,1062,11,9,10,91,1,40,1,0,54
45187,20230313,不分平地山地,彰化縣,男,2739,1049,189,655,477,56,81,22,13,6,16,14,69,0,57,0,1,34
45188,20230313,不分平地山地,彰化縣,女,3540,1285,360,801,600,74,145,32,19,5,12,11,92,0,56,2,7,39
45241,20230313,不分平地山地,南投縣,男,14737,451,2843,219,7131,35,29,115,18,3,227,2,64,1,3584,8,0,7
45242,20230313,不分平地山地,南投縣,女,14751,641,3004,337,6860,50,53,149,25,4,198,4,87,2,3325,4,3,5
45269,20230313,不分平地山地,雲林縣,男,1104,447,111,209,149,29,21,13,12,6,0,2,65,1,16,0,0,23
45270,20230313,不分平地山地,雲林縣,女,1650,674,203,300,215,36,40,32,12,4,0,3,70,3,25,2,0,31
45311,20230313,不分平地山地,嘉義縣,男,2811,268,82,142,157,8,30,2023,16,0,5,2,27,0,14,2,0,35
45312,20230313,不分平地山地,嘉義縣,女,3199,422,139,222,197,18,51,1998,20,1,13,2,47,1,25,2,1,40
45349,20230313,不分平地山地,屏東縣,男,30082,1129,208,24789,330,3012,99,31,8,4,2,2,104,2,24,9,6,323
45350,20230313,不分平地山地,屏東縣,女,31019,1450,332,24870,528,3159,151,38,24,12,2,10,132,5,31,14,5,256
45417,20230313,不分平地山地,臺東縣,男,39906,18157,234,8676,4283,1063,3974,17,31,2131,0,58,94,6,18,1,2,1161
45418,20230313,不分平地山地,臺東縣,女,38410,17502,339,8326,4245,1039,3821,34,32,2091,1,55,145,4,23,1,3,749
45451,20230313,不分平地山地,花蓮縣,男,46981,26538,1198,441,4292,34,259,9,34,11,0,358,11714,327,497,1,0,1268
45452,20230313,不分平地山地,花蓮縣,女,46507,26303,1540,583,4116,65,304,23,44,18,0,316,11646,370,467,3,0,709
45479,20230313,不分平地山地,澎湖縣,男,325,132,47,72,31,5,10,1,3,1,0,0,11,0,9,1,2,0
45480,20230313,不分平地山地,澎湖縣,女,362,144,53,81,42,5,13,5,1,1,0,0,8,0,8,0,1,0
45493,20230313,不分平地山地,基隆市,男,4598,3719,292,141,116,13,45,9,8,7,1,6,103,3,21,0,0,114
45494,20230313,不分平地山地,基隆市,女,4880,3829,398,164,143,8,61,20,10,7,1,8,116,4,19,0,0,92
45509,20230313,不分平地山地,新竹市,男,1907,802,508,157,89,18,43,5,118,2,4,2,90,0,18,0,0,51
45510,20230313,不分平地山地,新竹市,女,2596,930,855,225,115,29,61,18,158,5,3,2,112,5,25,0,0,53
45517,20230313,不分平地山地,嘉義市,男,507,112,28,58,63,13,19,174,5,0,0,1,12,3,13,0,0,6
45518,20230313,不分平地山地,嘉義市,女,725,176,68,101,77,14,29,215,3,0,1,5,17,3,12,0,0,4
45525,20230313,不分平地山地,金門縣,男,619,297,60,90,64,12,6,11,6,0,0,1,43,0,7,0,3,19
45526,20230313,不分平地山地,金門縣,女,621,311,75,86,67,13,10,6,12,0,2,2,24,0,7,0,2,4
45539,20230313,不分平地山地,連江縣,男,173,69,25,31,17,4,2,2,2,0,0,1,16,0,3,0,0,1
45540,20230313,不分平地山地,連江縣,女,135,60,18,20,8,1,1,2,1,2,0,0,19,0,2,0,0,1
45551,20230313,平地原住民,新北市,男,18654,16140,45,816,15,95,640,0,148,0,21,136,3,43,2,0,0,550
45552,20230313,平地原住民,新北市,女,20810,17784,97,932,44,127,784,0,220,1,28,164,9,21,0,0,0,599
45611,20230313,平地原住民,臺北市,男,4332,3530,26,252,2,27,221,0,57,0,8,26,1,14,0,0,0,168
45612,20230313,平地原住民,臺北市,女,5579,4520,27,322,2,27,282,0,62,0,20,24,3,22,0,0,0,268
45637,20230313,平地原住民,桃園市,男,21612,18757,144,929,13,103,636,0,384,0,16,106,6,84,3,0,0,431
45638,20230313,平地原住民,桃園市,女,22727,19571,220,1070,24,118,664,1,499,0,18,84,8,61,0,0,0,389
45665,20230313,平地原住民,臺中市,男,7188,5316,48,1056,29,88,369,0,89,0,67,19,4,9,0,0,0,94
45666,20230313,平地原住民,臺中市,女,7908,5743,66,1169,32,113,434,0,109,0,105,37,3,7,1,0,0,89
45725,20230313,平地原住民,臺南市,男,1741,1224,4,267,8,10,172,0,8,0,8,10,1,6,0,0,0,23
45726,20230313,平地原住民,臺南市,女,2341,1640,4,360,9,22,222,0,17,0,11,10,1,6,0,0,0,39
45801,20230313,平地原住民,高雄市,男,6417,4822,12,1022,12,67,403,6,19,0,7,20,1,5,0,0,0,21
45802,20230313,平地原住民,高雄市,女,7371,5462,19,1237,17,49,484,1,39,1,9,19,4,9,0,0,0,21
45881,20230313,平地原住民,宜蘭縣,男,1231,1065,16,57,0,11,42,0,5,0,2,9,1,5,0,0,0,18
45882,20230313,平地原住民,宜蘭縣,女,1614,1377,14,84,0,12,69,0,19,0,1,13,1,3,0,0,0,21
45907,20230313,平地原住民,新竹縣,男,1449,980,144,61,0,17,73,0,137,0,5,3,1,7,0,0,0,21
45908,20230313,平地原住民,新竹縣,女,1734,1160,145,113,6,16,75,0,173,2,4,6,0,8,0,0,0,26
45935,20230313,平地原住民,苗栗縣,男,2312,706,302,34,1,2,43,0,1179,0,7,5,0,0,0,0,0,33
45936,20230313,平地原住民,苗栗縣,女,2309,869,273,53,5,3,51,2,1006,0,9,10,1,1,0,0,0,26
45973,20230313,平地原住民,彰化縣,男,1376,1032,2,181,4,17,81,0,8,0,16,14,0,0,0,0,0,21
45974,20230313,平地原住民,彰化縣,女,1718,1259,14,206,6,27,145,1,14,0,11,11,1,0,0,0,0,23
46027,20230313,平地原住民,南投縣,男,779,451,5,41,4,4,27,0,10,0,227,2,3,1,0,0,0,4
46028,20230313,平地原住民,南投縣,女,1013,634,14,70,15,7,52,0,14,0,197,4,1,2,0,0,0,3
46055,20230313,平地原住民,雲林縣,男,559,442,5,58,0,6,21,0,8,0,0,2,0,1,1,0,0,15
46056,20230313,平地原住民,雲林縣,女,835,669,8,76,0,3,39,0,12,0,0,3,0,3,3,0,0,19
46097,20230313,平地原住民,嘉義縣,男,375,266,4,34,0,3,30,0,12,0,5,2,1,0,0,0,0,18
46098,20230313,平地原住民,嘉義縣,女,587,422,12,50,0,6,49,3,16,0,13,2,1,1,0,0,0,12
46135,20230313,平地原住民,屏東縣,男,2311,1000,7,1145,1,33,98,0,1,0,1,2,0,2,0,0,0,21
46136,20230313,平地原住民,屏東縣,女,2651,1300,8,1091,3,53,147,0,11,0,2,10,0,5,0,0,0,21
46203,20230313,平地原住民,臺東縣,男,28349,18133,10,4374,16,796,3967,1,22,0,0,58,0,6,0,0,0,966
46204,20230313,平地原住民,臺東縣,女,26991,17448,19,4204,29,748,3809,0,21,0,1,55,2,4,1,0,1,649
46237,20230313,平地原住民,花蓮縣,男,28449,26501,15,145,21,15,256,0,20,3,0,358,41,326,2,0,0,746
46238,20230313,平地原住民,花蓮縣,女,28025,26243,35,197,35,30,297,1,34,1,0,315,46,369,0,0,0,422
46265,20230313,平地原住民,澎湖縣,男,163,132,0,17,1,1,10,0,2,0,0,0,0,0,0,0,0,0
46266,20230313,平地原住民,澎湖縣,女,186,144,1,27,0,0,13,0,0,1,0,0,0,0,0,0,0,0
46279,20230313,平地原住民,基隆市,男,3934,3708,7,50,1,0,45,0,4,0,1,6,0,3,3,0,0,106
46280,20230313,平地原住民,基隆市,女,4029,3807,11,47,0,0,61,0,7,1,1,8,0,4,2,0,0,80
46295,20230313,平地原住民,新竹市,男,1025,801,19,42,0,7,43,0,69,0,4,2,1,0,0,0,0,37
46296,20230313,平地原住民,新竹市,女,1224,927,42,61,1,7,61,0,86,0,3,2,2,5,0,0,0,27
46303,20230313,平地原住民,嘉義市,男,157,111,2,8,0,7,19,0,1,0,0,1,0,3,0,0,0,5
46304,20230313,平地原住民,嘉義市,女,255,176,1,27,0,8,29,0,2,0,1,5,0,3,0,0,0,3
46311,20230313,平地原住民,金門縣,男,331,294,1,6,0,4,6,0,6,0,0,1,0,0,0,0,0,13
46312,20230313,平地原住民,金門縣,女,357,310,4,13,0,2,10,0,11,0,2,2,0,0,0,0,0,3
46325,20230313,平地原住民,連江縣,男,83,69,0,7,0,1,2,0,2,0,0,1,0,0,0,0,0,1
46326,20230313,平地原住民,連江縣,女,67,60,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46337,20230313,山地原住民,新北市,男,8149,46,3421,1338,1713,154,6,101,80,37,0,0,959,0,151,9,0,134
46338,20230313,山地原住民,新北市,女,10385,59,4373,1689,2038,183,13,147,115,52,0,0,1308,0,212,8,0,188
46397,20230313,山地原住民,臺北市,男,2924,18,1191,516,464,83,0,69,35,20,0,0,369,0,101,0,1,57
46398,20230313,山地原住民,臺北市,女,4150,20,1695,660,636,116,0,112,41,35,0,0,556,0,160,1,1,117
46423,20230313,山地原住民,桃園市,男,16840,89,10393,2060,2158,148,10,102,144,53,0,0,1244,0,244,0,1,194
46424,20230313,山地原住民,桃園市,女,19388,113,11426,2551,2798,184,19,115,171,85,0,0,1399,0,310,1,4,212
46451,20230313,山地原住民,臺中市,男,9860,41,4399,2167,2101,115,6,118,14,41,1,0,337,0,431,5,10,74
46452,20230313,山地原住民,臺中市,女,12084,74,5122,2578,2792,134,3,185,27,56,1,1,474,0,520,8,12,97
46511,20230313,山地原住民,臺南市,男,2039,10,287,890,495,90,2,46,6,11,0,0,148,0,33,2,0,19
46512,20230313,山地原住民,臺南市,女,2805,22,455,1146,699,116,1,70,7,12,0,0,187,0,56,2,5,27
46587,20230313,山地原住民,高雄市,男,10818,54,633,3153,4667,1233,2,252,8,19,0,0,333,0,81,192,182,9
46588,20230313,山地原住民,高雄市,女,12114,85,881,3970,4696,1315,5,313,14,28,0,0,347,0,119,176,156,9
46667,20230313,山地原住民,宜蘭縣,男,7578,12,6955,76,123,16,0,14,8,0,0,0,244,0,24,1,1,104
46668,20230313,山地原住民,宜蘭縣,女,7642,11,6785,135,221,15,3,17,6,4,1,0,341,0,35,1,1,66
46693,20230313,山地原住民,新竹縣,男,9489,7,8151,213,169,27,0,16,641,10,0,0,114,0,37,0,0,104
46694,20230313,山地原住民,新竹縣,女,9571,29,7993,270,280,23,2,24,629,11,0,0,170,0,49,0,2,89
46721,20230313,山地原住民,苗栗縣,男,3330,1,2829,167,161,10,4,6,32,8,0,0,59,0,31,2,0,20
46722,20230313,山地原住民,苗栗縣,女,3584,7,2870,205,245,12,1,18,56,11,0,0,90,0,40,1,0,28
46759,20230313,山地原住民,彰化縣,男,1363,17,187,474,473,39,0,22,5,6,0,0,69,0,57,0,1,13
46760,20230313,山地原住民,彰化縣,女,1822,26,346,595,594,47,0,31,5,5,1,0,91,0,56,2,7,16
46813,20230313,山地原住民,南投縣,男,13958,0,2838,178,7127,31,2,115,8,3,0,0,61,0,3584,8,0,3
46814,20230313,山地原住民,南投縣,女,13738,7,2990,267,6845,43,1,149,11,4,1,0,86,0,3325,4,3,2
46841,20230313,山地原住民,雲林縣,男,545,5,106,151,149,23,0,13,4,6,0,0,65,0,15,0,0,8
46842,20230313,山地原住民,雲林縣,女,815,5,195,224,215,33,1,32,0,4,0,0,70,0,22,2,0,12
46883,20230313,山地原住民,嘉義縣,男,2436,2,78,108,157,5,0,2023,4,0,0,0,26,0,14,2,0,17
46884,20230313,山地原住民,嘉義縣,女,2612,0,127,172,197,12,2,1995,4,1,0,0,46,0,25,2,1,28
46921,20230313,山地原住民,屏東縣,男,27771,129,201,23644,329,2979,1,31,7,4,1,0,104,0,24,9,6,302
46922,20230313,山地原住民,屏東縣,女,28368,150,324,23779,525,3106,4,38,13,12,0,0,132,0,31,14,5,235
46989,20230313,山地原住民,臺東縣,男,11557,24,224,4302,4267,267,7,16,9,2131,0,0,94,0,18,1,2,195
46990,20230313,山地原住民,臺東縣,女,11419,54,320,4122,4216,291,12,34,11,2091,0,0,143,0,22,1,2,100
47023,20230313,山地原住民,花蓮縣,男,18532,37,1183,296,4271,19,3,9,14,8,0,0,11673,1,495,1,0,522
47024,20230313,山地原住民,花蓮縣,女,18482,60,1505,386,4081,35,7,22,10,17,0,1,11600,1,467,3,0,287
47051,20230313,山地原住民,澎湖縣,男,162,0,47,55,30,4,0,1,1,1,0,0,11,0,9,1,2,0
47052,20230313,山地原住民,澎湖縣,女,176,0,52,54,42,5,0,5,1,0,0,0,8,0,8,0,1,0
47065,20230313,山地原住民,基隆市,男,664,11,285,91,115,13,0,9,4,7,0,0,103,0,18,0,0,8
47066,20230313,山地原住民,基隆市,女,851,22,387,117,143,8,0,20,3,6,0,0,116,0,17,0,0,12
47081,20230313,山地原住民,新竹市,男,882,1,489,115,89,11,0,5,49,2,0,0,89,0,18,0,0,14
47082,20230313,山地原住民,新竹市,女,1372,3,813,164,114,22,0,18,72,5,0,0,110,0,25,0,0,26
47089,20230313,山地原住民,嘉義市,男,350,1,26,50,63,6,0,174,4,0,0,0,12,0,13,0,0,1
47090,20230313,山地原住民,嘉義市,女,470,0,67,74,77,6,0,215,1,0,0,0,17,0,12,0,0,1
47097,20230313,山地原住民,金門縣,男,288,3,59,84,64,8,0,11,0,0,0,0,43,0,7,0,3,6
47098,20230313,山地原住民,金門縣,女,264,1,71,73,67,11,0,6,1,0,0,0,24,0,7,0,2,1
47111,20230313,山地原住民,連江縣,男,90,0,25,24,17,3,0,2,0,0,0,0,16,0,3,0,0,0
47112,20230313,山地原住民,連江縣,女,68,0,18,14,8,1,0,2,1,2,0,0,19,0,2,0,0,1
47121,20230411,不分平地山地,新北市,男,26815,16180,3474,2155,1726,252,646,100,227,38,21,136,968,43,154,9,0,686
47122,20230411,不分平地山地,新北市,女,31230,17859,4486,2627,2086,310,793,146,335,54,28,165,1314,21,214,8,0,784
47181,20230411,不分平地山地,臺北市,男,7262,3554,1214,769,466,111,222,69,93,20,8,26,370,14,102,0,1,223
47182,20230411,不分平地山地,臺北市,女,9724,4544,1707,992,638,143,281,112,102,35,20,24,559,22,158,1,1,385
47207,20230411,不分平地山地,桃園市,男,38550,18895,10545,3013,2177,252,645,105,532,52,16,107,1254,84,247,0,1,625
47208,20230411,不分平地山地,桃園市,女,42236,19730,11680,3636,2832,305,684,116,675,79,18,84,1414,61,313,1,4,604
47235,20230411,不分平地山地,臺中市,男,17101,5363,4466,3240,2140,206,373,118,104,40,68,19,343,9,431,6,10,165
47236,20230411,不分平地山地,臺中市,女,20050,5834,5199,3759,2840,248,438,185,137,56,107,36,478,7,520,8,13,185
47295,20230411,不分平地山地,臺南市,男,3802,1248,295,1157,505,101,174,45,17,11,8,9,149,6,33,2,0,42
47296,20230411,不分平地山地,臺南市,女,5171,1669,466,1508,709,139,226,72,25,11,11,10,189,6,57,2,6,65
47371,20230411,不分平地山地,高雄市,男,17271,4896,643,4191,4689,1295,405,257,27,19,7,21,332,5,83,191,181,29
47372,20230411,不分平地山地,高雄市,女,19534,5556,907,5223,4716,1368,491,314,53,31,9,19,356,9,122,176,155,29
47451,20230411,不分平地山地,宜蘭縣,男,8824,1091,6973,133,123,27,43,14,13,0,2,9,244,5,25,1,1,120
47452,20230411,不分平地山地,宜蘭縣,女,9272,1398,6800,218,220,27,71,17,25,4,2,13,350,3,36,1,1,86
47477,20230411,不分平地山地,新竹縣,男,10934,991,8299,275,170,42,72,15,775,10,5,3,109,7,37,0,0,124
47478,20230411,不分平地山地,新竹縣,女,11309,1199,8137,384,285,39,78,22,803,13,4,6,166,8,49,0,2,114
47505,20230411,不分平地山地,苗栗縣,男,5636,700,3129,202,162,12,49,6,1210,8,7,5,59,0,32,2,0,53
47506,20230411,不分平地山地,苗栗縣,女,5897,876,3138,263,249,15,55,20,1063,11,9,10,90,1,41,1,0,55
47543,20230411,不分平地山地,彰化縣,男,2736,1047,191,657,474,56,81,22,13,6,16,14,69,0,56,0,1,33
47544,20230411,不分平地山地,彰化縣,女,3556,1290,362,806,606,75,144,32,19,5,12,11,91,0,56,2,7,38
47597,20230411,不分平地山地,南投縣,男,14724,447,2850,217,7119,35,29,115,18,2,227,2,63,1,3584,8,0,7
47598,20230411,不分平地山地,南投縣,女,14750,641,3008,334,6856,50,53,149,24,4,198,4,86,2,3328,4,3,6
47625,20230411,不分平地山地,雲林縣,男,1103,446,111,209,151,29,21,13,12,6,0,2,64,1,16,0,0,22
47626,20230411,不分平地山地,雲林縣,女,1657,679,205,301,214,35,41,32,12,4,0,3,70,3,25,2,0,31
47667,20230411,不分平地山地,嘉義縣,男,2806,268,82,145,156,8,30,2017,16,0,5,2,26,0,14,2,0,35
47668,20230411,不分平地山地,嘉義縣,女,3199,423,137,223,197,18,51,1999,20,1,13,2,46,1,25,2,1,40
47705,20230411,不分平地山地,屏東縣,男,30076,1129,212,24786,330,3005,99,31,8,5,2,2,104,2,24,9,6,322
47706,20230411,不分平地山地,屏東縣,女,31023,1455,333,24860,533,3158,154,39,24,12,2,10,134,5,31,14,5,254
47773,20230411,不分平地山地,臺東縣,男,39907,18142,236,8691,4287,1062,3982,18,29,2133,0,58,100,6,18,1,2,1142
47774,20230411,不分平地山地,臺東縣,女,38382,17485,341,8321,4238,1039,3822,35,32,2101,1,55,147,4,23,1,3,734
47807,20230411,不分平地山地,花蓮縣,男,46953,26519,1202,439,4283,35,261,9,34,11,0,360,11714,327,495,1,0,1263
47808,20230411,不分平地山地,花蓮縣,女,46505,26288,1537,587,4123,65,307,24,44,18,0,317,11650,370,467,3,0,705
47835,20230411,不分平地山地,澎湖縣,男,320,131,45,71,30,5,10,1,3,1,0,0,11,0,9,1,2,0
47836,20230411,不分平地山地,澎湖縣,女,356,142,52,80,42,5,13,4,1,1,0,0,8,0,7,0,1,0
47849,20230411,不分平地山地,基隆市,男,4605,3727,291,142,115,13,46,9,8,7,1,6,104,3,19,0,0,114
47850,20230411,不分平地山地,基隆市,女,4882,3834,401,162,144,8,59,20,10,7,1,8,116,4,19,0,0,89
47865,20230411,不分平地山地,新竹市,男,1910,799,512,157,89,18,43,5,118,2,4,2,91,0,19,0,0,51
47866,20230411,不分平地山地,新竹市,女,2589,927,855,220,116,29,60,20,158,5,3,2,113,5,25,0,0,51
47873,20230411,不分平地山地,嘉義市,男,516,113,28,57,64,13,20,179,5,0,0,1,13,3,13,0,1,6
47874,20230411,不分平地山地,嘉義市,女,732,177,69,103,78,14,30,214,3,0,1,5,18,3,12,0,1,4
47881,20230411,不分平地山地,金門縣,男,617,296,61,89,63,12,6,11,6,0,0,1,44,0,7,0,3,18
47882,20230411,不分平地山地,金門縣,女,627,310,76,88,69,13,10,6,12,0,2,2,25,0,7,0,2,5
47895,20230411,不分平地山地,連江縣,男,175,70,24,33,17,4,2,2,2,0,0,1,16,0,3,0,0,1
47896,20230411,不分平地山地,連江縣,女,131,60,17,21,6,1,1,1,1,2,0,0,19,0,2,0,0,0
47907,20230411,平地原住民,新北市,男,18653,16135,45,821,15,96,640,0,146,0,21,136,3,43,2,0,0,550
47908,20230411,平地原住民,新北市,女,20827,17801,97,939,44,128,780,0,219,1,28,165,9,21,0,0,0,595
47967,20230411,平地原住民,臺北市,男,4343,3536,26,256,2,27,222,0,59,0,8,26,1,14,0,0,0,166
47968,20230411,平地原住民,臺北市,女,5582,4524,27,322,2,27,281,0,62,0,20,24,3,22,0,0,0,268
47993,20230411,平地原住民,桃園市,男,21670,18806,142,937,13,103,635,0,386,0,16,107,6,84,3,0,0,432
47994,20230411,平地原住民,桃園市,女,22787,19618,219,1075,24,119,665,1,504,0,18,84,8,61,0,0,0,391
48021,20230411,平地原住民,臺中市,男,7197,5322,48,1061,29,91,367,0,89,0,67,19,4,9,0,0,0,91
48022,20230411,平地原住民,臺中市,女,7932,5761,66,1174,32,114,435,0,109,0,106,35,3,7,1,0,0,89
48081,20230411,平地原住民,臺南市,男,1756,1238,4,265,8,10,172,0,11,0,8,9,1,6,0,0,0,24
48082,20230411,平地原住民,臺南市,女,2351,1648,5,359,9,22,225,0,17,0,11,10,1,6,0,0,0,38
48157,20230411,平地原住民,高雄市,男,6435,4841,11,1021,12,67,403,6,19,0,7,21,1,5,0,0,0,21
